utterance_id,audio_path,reference_text,word_index,word,expected_ending,start_ms,end_ms,speaker,source,written_ending,final_phones
asc_main_ARA NORM  0004,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0004.wav,وَذَكَرَ التَّقْرِيرُ أَنَ تَرَاجُعَ مَسَاحَةِ الْجَلِيدِ يُمْكِنُ أَيُّخِلَّ بِمُعَدَّلَاتِ إِمْدَادَاتِ الْمِيَاهِ لِعَدَدٍ مِنْ أَنْهَارِ آسْيَا الرَّئِيسِيَّةِ الَّتِي تَمْبُعُ مِنَ الْهَضَبَةِ,15,الرَّئِيسِيَّةِ,fatha,12287.5,13418.1,asc,arabic_speech_corpus,kasra,A' tamobuEu mina AlohaDabapi
asc_main_ARA NORM  0004,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0004.wav,وَذَكَرَ التَّقْرِيرُ أَنَ تَرَاجُعَ مَسَاحَةِ الْجَلِيدِ يُمْكِنُ أَيُّخِلَّ بِمُعَدَّلَاتِ إِمْدَادَاتِ الْمِيَاهِ لِعَدَدٍ مِنْ أَنْهَارِ آسْيَا الرَّئِيسِيَّةِ الَّتِي تَمْبُعُ مِنَ الْهَضَبَةِ,17,تَمْبُعُ,none,692.4,6344.1,asc,arabic_speech_corpus,damma,the uwa sound need to take out yu sound the wa sound sound o rather than u
asc_main_ARA NORM  0004,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0004.wav,وَذَكَرَ التَّقْرِيرُ أَنَ تَرَاجُعَ مَسَاحَةِ الْجَلِيدِ يُمْكِنُ أَيُّخِلَّ بِمُعَدَّلَاتِ إِمْدَادَاتِ الْمِيَاهِ لِعَدَدٍ مِنْ أَنْهَارِ آسْيَا الرَّئِيسِيَّةِ الَّتِي تَمْبُعُ مِنَ الْهَضَبَةِ,18,مِنَ,none,6344.1,9273.7,asc,arabic_speech_corpus,fatha,AlomiyaAhi liEadadK mino >anohaAri
asc_main_ARA NORM  0005,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0005.wav,بَيْنَهَا نَهْرَا يَلُو وَيَانْغْتسِي فِي الصِّينْ,0,بَيْنَهَا,none,84.9,805.3,asc,arabic_speech_corpus,fatha,aa n bayonahaA nahoraA
asc_main_ARA NORM  0005,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0005.wav,بَيْنَهَا نَهْرَا يَلُو وَيَانْغْتسِي فِي الصِّينْ,1,نَهْرَا,none,805.3,1405.0,asc,arabic_speech_corpus,fatha,aa y nahoraA yaluw
asc_main_ARA NORM  0005,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0005.wav,بَيْنَهَا نَهْرَا يَلُو وَيَانْغْتسِي فِي الصِّينْ,5,الصِّينْ,none,84.9,2245.2,asc,arabic_speech_corpus,none,nahoraA yaluw wayaAnogotsiy we decided that the g sound is G
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,1,الشَّوْطِ,none,363.4,1238.2,asc,arabic_speech_corpus,kasra,"Al$~awoTi Al^~aAniy AsotaEaAda true that there's a ya2 there but it's pronounced as i0, i think"
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,3,اسْتَعَادَ,none,1736.4,2675.0,asc,arabic_speech_corpus,fatha,aa' AsotaEaAda baAriysu saAno
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,4,بَارِيسُ,none,2675.0,3200.0,asc,arabic_speech_corpus,damma,m aa' saAno jiyoramAnu
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,5,سَانْ,none,3200.0,3385.0,asc,arabic_speech_corpus,none,u0 m jiyoramAnu musotawaAhu
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,6,جِيْرَمانُ,none,3385.0,4200.0,asc,arabic_speech_corpus,damma,w musotawaAhu waHaq~aqa can't get rid of the aw in the a and aw in the w
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,7,مُسْتَوَاهُ,fatha,4200.0,4950.5,asc,arabic_speech_corpus,damma,tt a waHaq~aqa Alt~aEaAdula
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,8,وَحَقَّقَ,none,4950.5,5812.1,asc,arabic_speech_corpus,fatha,T Alt~aEaAdula Eano Tariyqi
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,9,التَّعَادُلَ,fatha,5812.1,6860.0,asc,arabic_speech_corpus,fatha,m uu1 Tariyqi AboraAhiymuwfiyto$
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,10,عَنْ,fatha,6860.0,7151.1,asc,arabic_speech_corpus,none,v ii0' t AboraAhiymuwfiyto$
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,11,طَرِيقِ,none,7151.1,7959.7,asc,arabic_speech_corpus,kasra,s AboraAhiymuwfiyto$ mino tasodiydapK
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,13,مِنْ,none,9046.3,9264.9,asc,arabic_speech_corpus,none,E a' AsotaEoSato EalaY
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,15,اسْتَعْصَتْ,none,819.2,5493.0,asc,arabic_speech_corpus,none,"Eano true that there's a ya2 there but it's pronounced as i0, i think i think aa sounds more like a here can't get rid of the aw in the a and aw in the w"
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,16,عَلَى,none,5493.0,9200.0,asc,arabic_speech_corpus,fatha,mino tasodiydapK AsotaEoSato Changed bit nt follow rule bt what talent says
asc_main_ARA NORM  0006,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0006.wav,وَفِي الشَّوْطِ ال^َّانِي اسْتَعَادَ بَارِيسُ سَانْ جِيْرَمانُ مُسْتَوَاهُ وَحَقَّقَ التَّعَادُلَ عَنْ طَرِيقِ ابْرَاهِيمُوفِيتْش مِنْ تَسْدِيدَةٍ اسْتَعْصَتْ عَلَى الْحَارِسْ,17,الْحَارِسْ,none,9200.0,10140.0,asc,arabic_speech_corpus,none,"s EalaY AloHaAriso regardless the rule of silent s, I think this is definitely an i0 sound"
asc_main_ARA NORM  0007,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0007.wav,يَتَمَ^َّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَ^ِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ عَكَسَتْ سِحْرَ وَبَهَاءَ التَّطْرِيزِ بِالْحَرِيرِ وَمَوَادَّ أُخْرَى,0,يَتَمَ^َّلُ,none,82.3,790.0,asc,arabic_speech_corpus,damma,a l u0 yatama^~alu
asc_main_ARA NORM  0007,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0007.wav,يَتَمَ^َّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَ^ِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ عَكَسَتْ سِحْرَ وَبَهَاءَ التَّطْرِيزِ بِالْحَرِيرِ وَمَوَادَّ أُخْرَى,1,الْإِبْدَاعُ,fatha,790.0,1590.0,asc,arabic_speech_corpus,damma,l f Alo<ibodaAEu Alofan~iy~u
asc_main_ARA NORM  0007,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0007.wav,يَتَمَ^َّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَ^ِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ عَكَسَتْ سِحْرَ وَبَهَاءَ التَّطْرِيزِ بِالْحَرِيرِ وَمَوَادَّ أُخْرَى,2,الْفَنِّيُّ,none,1590.0,2280.0,asc,arabic_speech_corpus,damma,"l Alofan~iy~u waAloHaDaAriy~u sounds o than u, yoal, due to w after y"
asc_main_ARA NORM  0007,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0007.wav,يَتَمَ^َّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَ^ِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ عَكَسَتْ سِحْرَ وَبَهَاءَ التَّطْرِيزِ بِالْحَرِيرِ وَمَوَادَّ أُخْرَى,3,وَالْحَضَارِيُّ,fatha,2280.0,3388.1,asc,arabic_speech_corpus,damma,a * waAloHaDaAriy~u Al~a*iy
asc_main_ARA NORM  0007,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0007.wav,يَتَمَ^َّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَ^ِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ عَكَسَتْ سِحْرَ وَبَهَاءَ التَّطْرِيزِ بِالْحَرِيرِ وَمَوَادَّ أُخْرَى,5,يَكْشِفُ,none,4024.6,4738.9,asc,arabic_speech_corpus,damma,Eanohu AlomaEoriDu noticed that u0 sounds like o usualy bfr E between u0 and E!!
asc_main_ARA NORM  0007,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0007.wav,يَتَمَ^َّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَ^ِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ عَكَسَتْ سِحْرَ وَبَهَاءَ التَّطْرِيزِ بِالْحَرِيرِ وَمَوَادَّ أُخْرَى,6,عَنْهُ,fatha,4738.9,5153.7,asc,arabic_speech_corpus,damma,i0 D U0 AlomaEoriDu
asc_main_ARA NORM  0007,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0007.wav,يَتَمَ^َّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَ^ِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ عَكَسَتْ سِحْرَ وَبَهَاءَ التَّطْرِيزِ بِالْحَرِيرِ وَمَوَادَّ أُخْرَى,7,الْمَعْرِضُ,fatha,5153.7,6060.0,asc,arabic_speech_corpus,damma,AlomaEoriDu fiy tuHafK again sound o - o7afin rather than u
asc_main_ARA NORM  0007,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0007.wav,يَتَمَ^َّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَ^ِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ عَكَسَتْ سِحْرَ وَبَهَاءَ التَّطْرِيزِ بِالْحَرِيرِ وَمَوَادَّ أُخْرَى,9,تُحَفٍ,none,6211.5,7258.8,asc,arabic_speech_corpus,tanwin_kasr,m u0 ka^iyrapK mutanaw~iEapK
asc_main_ARA NORM  0007,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0007.wav,يَتَمَ^َّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَ^ِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ عَكَسَتْ سِحْرَ وَبَهَاءَ التَّطْرِيزِ بِالْحَرِيرِ وَمَوَادَّ أُخْرَى,10,كَ^ِيرَةٍ,none,7258.8,7947.9,asc,arabic_speech_corpus,tanwin_kasr,i0' E a mutanaw~iEapK
asc_main_ARA NORM  0007,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0007.wav,يَتَمَ^َّلُ الْإِبْدَاعُ الْفَنِّيُّ وَالْحَضَارِيُّ الَّذِي يَكْشِفُ عَنْهُ الْمَعْرِضُ فِي تُحَفٍ كَ^ِيرَةٍ مُتَنَوِّعَةٍ شَمِلَتْ عَشَرَاتِ الْأَزْيَاءِ الَّتِي نُسِجَتْ بِأَنَامِلَ ذَهَبِيَّةٍ عَكَسَتْ سِحْرَ وَبَهَاءَ التَّطْرِيزِ بِالْحَرِيرِ وَمَوَادَّ أُخْرَى,11,مُتَنَوِّعَةٍ,none,7947.9,9282.1,asc,arabic_speech_corpus,tanwin_kasr,r mutanaw~iEapK $amilato Ea$araAti
