utterance_id,audio_path,reference_text,word_index,word,expected_ending,start_ms,end_ms,speaker,source,buckwalter_word
asc_main_ARA NORM  0013,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0013.wav,لِيَتَمَكَّنَ الْقَارِئُ مِنْ مُتَابَعَةِ تَطَوُّرِ الْقِصَّةِ الْخَبَرِيَّةِ بِشَكْلٍ سَلِسٍ وَفَعَّالٍ,5,الْقِصَّةِ,kasra,3395.0,4097.1,asc,arabic_speech_corpus_wordtier,AloqiS~api
asc_main_ARA NORM  0013,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0013.wav,لِيَتَمَكَّنَ الْقَارِئُ مِنْ مُتَابَعَةِ تَطَوُّرِ الْقِصَّةِ الْخَبَرِيَّةِ بِشَكْلٍ سَلِسٍ وَفَعَّالٍ,8,سَلِسٍ,tanwin_kasr,5874.8,6550.6,asc,arabic_speech_corpus_wordtier,salisK
asc_main_ARA NORM  0013,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0013.wav,لِيَتَمَكَّنَ الْقَارِئُ مِنْ مُتَابَعَةِ تَطَوُّرِ الْقِصَّةِ الْخَبَرِيَّةِ بِشَكْلٍ سَلِسٍ وَفَعَّالٍ,9,وَفَعَّالٍ,tanwin_kasr,6550.6,7507.4,asc,arabic_speech_corpus_wordtier,wafaE~aAlK
asc_main_ARA NORM  0014,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0014.wav,وَمِنْهَا أَيْضاً أَلدَّعْمُ الْمُتَقَدِّمُ لِلْأَرْشَفَةِ,1,أَيْضاً,tanwin_fath,730.5,1245.0,asc,arabic_speech_corpus_wordtier,>ayoDAF
asc_main_ARA NORM  0014,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0014.wav,وَمِنْهَا أَيْضاً أَلدَّعْمُ الْمُتَقَدِّمُ لِلْأَرْشَفَةِ,2,أَلدَّعْمُ,damma,1245.0,1910.0,asc,arabic_speech_corpus_wordtier,>ald~aEomu
asc_main_ARA NORM  0015,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0015.wav,وَيَأْتِي التَّصْمِيمُ الْمُطَوَّرُ لِمَوْقِعِ الْجَزِيرَةِ نِتْ وِفْقاً لِمَفْهُومِ الْبَسَاطَةِ وَالتَّرْكِيزِ عَلَى أَوْلَوِيَّةِ الْمُحْتَوَى,2,الْمُطَوَّرُ,damma,1170.0,1915.0,asc,arabic_speech_corpus_wordtier,AlomuTaw~aru
asc_main_ARA NORM  0015,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0015.wav,وَيَأْتِي التَّصْمِيمُ الْمُطَوَّرُ لِمَوْقِعِ الْجَزِيرَةِ نِتْ وِفْقاً لِمَفْهُومِ الْبَسَاطَةِ وَالتَّرْكِيزِ عَلَى أَوْلَوِيَّةِ الْمُحْتَوَى,5,نِتْ,none,3508.9,3858.4,asc,arabic_speech_corpus_wordtier,nito
asc_main_ARA NORM  0015,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0015.wav,وَيَأْتِي التَّصْمِيمُ الْمُطَوَّرُ لِمَوْقِعِ الْجَزِيرَةِ نِتْ وِفْقاً لِمَفْهُومِ الْبَسَاطَةِ وَالتَّرْكِيزِ عَلَى أَوْلَوِيَّةِ الْمُحْتَوَى,6,وِفْقاً,tanwin_fath,3858.4,4279.3,asc,arabic_speech_corpus_wordtier,wifoqAF
asc_main_ARA NORM  0016,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0016.wav,وَتَمَّ التَّرْكِيزُ أَيْضاً عَلَى مَفْهُومِ تَسْهِيلِ الْقِرَاءَةِ بِاخْتِيَارِ خُطُوطٍ مُلَائِمَةٍ,2,أَيْضاً,tanwin_fath,1313.5,1765.6,asc,arabic_speech_corpus_wordtier,>ayoDAF
asc_main_ARA NORM  0016,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0016.wav,وَتَمَّ التَّرْكِيزُ أَيْضاً عَلَى مَفْهُومِ تَسْهِيلِ الْقِرَاءَةِ بِاخْتِيَارِ خُطُوطٍ مُلَائِمَةٍ,3,عَلَى,fatha,1765.6,2115.0,asc,arabic_speech_corpus_wordtier,EalaY
asc_main_ARA NORM  0016,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0016.wav,وَتَمَّ التَّرْكِيزُ أَيْضاً عَلَى مَفْهُومِ تَسْهِيلِ الْقِرَاءَةِ بِاخْتِيَارِ خُطُوطٍ مُلَائِمَةٍ,8,خُطُوطٍ,tanwin_kasr,4925.0,5605.0,asc,arabic_speech_corpus_wordtier,xuTuwTK
asc_main_ARA NORM  0017,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0017.wav,كَمَا تَسْمَحُ الْقَوَائِمُ الْمُنْسَدِلَةُ فِي أَعْلَى الصَّفْحَةِ بِتَقْسِيمِ الْعَنَاصِرِ إِلَى أَرْبَعِ بَوَّابَاتٍ رَئِيسِيَّةٍ هِيَ الْأَخْبَارُ وَالْمَعْرِفَةُ وَالْبَرَامِجُ وَالتَّعْلِيمْ,1,تَسْمَحُ,damma,445.8,1040.9,asc,arabic_speech_corpus_wordtier,tasomaHu
asc_main_ARA NORM  0017,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0017.wav,كَمَا تَسْمَحُ الْقَوَائِمُ الْمُنْسَدِلَةُ فِي أَعْلَى الصَّفْحَةِ بِتَقْسِيمِ الْعَنَاصِرِ إِلَى أَرْبَعِ بَوَّابَاتٍ رَئِيسِيَّةٍ هِيَ الْأَخْبَارُ وَالْمَعْرِفَةُ وَالْبَرَامِجُ وَالتَّعْلِيمْ,2,الْقَوَائِمُ,damma,1040.9,1795.0,asc,arabic_speech_corpus_wordtier,AloqawaA}imu
asc_main_ARA NORM  0017,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0017.wav,كَمَا تَسْمَحُ الْقَوَائِمُ الْمُنْسَدِلَةُ فِي أَعْلَى الصَّفْحَةِ بِتَقْسِيمِ الْعَنَاصِرِ إِلَى أَرْبَعِ بَوَّابَاتٍ رَئِيسِيَّةٍ هِيَ الْأَخْبَارُ وَالْمَعْرِفَةُ وَالْبَرَامِجُ وَالتَّعْلِيمْ,11,بَوَّابَاتٍ,tanwin_kasr,6740.0,7720.0,asc,arabic_speech_corpus_wordtier,baw~aAbaAtK
asc_main_ARA NORM  0017,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0017.wav,كَمَا تَسْمَحُ الْقَوَائِمُ الْمُنْسَدِلَةُ فِي أَعْلَى الصَّفْحَةِ بِتَقْسِيمِ الْعَنَاصِرِ إِلَى أَرْبَعِ بَوَّابَاتٍ رَئِيسِيَّةٍ هِيَ الْأَخْبَارُ وَالْمَعْرِفَةُ وَالْبَرَامِجُ وَالتَّعْلِيمْ,12,رَئِيسِيَّةٍ,tanwin_kasr,7720.0,8850.0,asc,arabic_speech_corpus_wordtier,ra}iysiy~apK
asc_main_ARA NORM  0017,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0017.wav,كَمَا تَسْمَحُ الْقَوَائِمُ الْمُنْسَدِلَةُ فِي أَعْلَى الصَّفْحَةِ بِتَقْسِيمِ الْعَنَاصِرِ إِلَى أَرْبَعِ بَوَّابَاتٍ رَئِيسِيَّةٍ هِيَ الْأَخْبَارُ وَالْمَعْرِفَةُ وَالْبَرَامِجُ وَالتَّعْلِيمْ,13,هِيَ,fatha,9105.0,9400.0,asc,arabic_speech_corpus_wordtier,hiya
asc_main_ARA NORM  0017,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0017.wav,كَمَا تَسْمَحُ الْقَوَائِمُ الْمُنْسَدِلَةُ فِي أَعْلَى الصَّفْحَةِ بِتَقْسِيمِ الْعَنَاصِرِ إِلَى أَرْبَعِ بَوَّابَاتٍ رَئِيسِيَّةٍ هِيَ الْأَخْبَارُ وَالْمَعْرِفَةُ وَالْبَرَامِجُ وَالتَّعْلِيمْ,15,وَالْمَعْرِفَةُ,damma,10187.0,11210.1,asc,arabic_speech_corpus_wordtier,waAlomaEorifapu
asc_main_ARA NORM  0017,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0017.wav,كَمَا تَسْمَحُ الْقَوَائِمُ الْمُنْسَدِلَةُ فِي أَعْلَى الصَّفْحَةِ بِتَقْسِيمِ الْعَنَاصِرِ إِلَى أَرْبَعِ بَوَّابَاتٍ رَئِيسِيَّةٍ هِيَ الْأَخْبَارُ وَالْمَعْرِفَةُ وَالْبَرَامِجُ وَالتَّعْلِيمْ,17,وَالتَّعْلِيمْ,none,12199.2,13016.6,asc,arabic_speech_corpus_wordtier,waAlt~aEoliymo
asc_main_ARA NORM  0018,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0018.wav,خَسِرَ الْمُنْتَخَبُ الْمِصْرِيُّ أَمْسِ أَمَامَ مُضِيفِهِ السَّنِغَالِيِّ بِهَدَفَيْنِ دُونَ رَدٍّ فِي افْتِتَاحِ مُنَافَسَاتِ الْمَجْمُوعَةِ السَّابِعَةِ لِلتَّصْفِيَاتِ الْمُؤَهِّلَةِ إِلَى كَأْسِ الْأُمَمِ الْأَفْرِيقِيَّةِ لِكُرَةِ الْقَدَمْ,1,الْمُنْتَخَبُ,damma,590.0,1387.2,asc,arabic_speech_corpus_wordtier,Alomunotaxabu
asc_main_ARA NORM  0018,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0018.wav,خَسِرَ الْمُنْتَخَبُ الْمِصْرِيُّ أَمْسِ أَمَامَ مُضِيفِهِ السَّنِغَالِيِّ بِهَدَفَيْنِ دُونَ رَدٍّ فِي افْتِتَاحِ مُنَافَسَاتِ الْمَجْمُوعَةِ السَّابِعَةِ لِلتَّصْفِيَاتِ الْمُؤَهِّلَةِ إِلَى كَأْسِ الْأُمَمِ الْأَفْرِيقِيَّةِ لِكُرَةِ الْقَدَمْ,2,الْمِصْرِيُّ,damma,1387.2,2240.0,asc,arabic_speech_corpus_wordtier,AlomiSoriy~u
asc_main_ARA NORM  0018,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0018.wav,خَسِرَ الْمُنْتَخَبُ الْمِصْرِيُّ أَمْسِ أَمَامَ مُضِيفِهِ السَّنِغَالِيِّ بِهَدَفَيْنِ دُونَ رَدٍّ فِي افْتِتَاحِ مُنَافَسَاتِ الْمَجْمُوعَةِ السَّابِعَةِ لِلتَّصْفِيَاتِ الْمُؤَهِّلَةِ إِلَى كَأْسِ الْأُمَمِ الْأَفْرِيقِيَّةِ لِكُرَةِ الْقَدَمْ,7,بِهَدَفَيْنِ,kasra,5130.0,6020.0,asc,arabic_speech_corpus_wordtier,bihadafayoni
asc_main_ARA NORM  0018,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0018.wav,خَسِرَ الْمُنْتَخَبُ الْمِصْرِيُّ أَمْسِ أَمَامَ مُضِيفِهِ السَّنِغَالِيِّ بِهَدَفَيْنِ دُونَ رَدٍّ فِي افْتِتَاحِ مُنَافَسَاتِ الْمَجْمُوعَةِ السَّابِعَةِ لِلتَّصْفِيَاتِ الْمُؤَهِّلَةِ إِلَى كَأْسِ الْأُمَمِ الْأَفْرِيقِيَّةِ لِكُرَةِ الْقَدَمْ,9,رَدٍّ,tanwin_kasr,6450.0,7025.0,asc,arabic_speech_corpus_wordtier,rad~K
asc_main_ARA NORM  0018,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0018.wav,خَسِرَ الْمُنْتَخَبُ الْمِصْرِيُّ أَمْسِ أَمَامَ مُضِيفِهِ السَّنِغَالِيِّ بِهَدَفَيْنِ دُونَ رَدٍّ فِي افْتِتَاحِ مُنَافَسَاتِ الْمَجْمُوعَةِ السَّابِعَةِ لِلتَّصْفِيَاتِ الْمُؤَهِّلَةِ إِلَى كَأْسِ الْأُمَمِ الْأَفْرِيقِيَّةِ لِكُرَةِ الْقَدَمْ,11,افْتِتَاحِ,kasra,7522.1,8190.1,asc,arabic_speech_corpus_wordtier,AfotitaAHi
asc_main_ARA NORM  0018,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0018.wav,خَسِرَ الْمُنْتَخَبُ الْمِصْرِيُّ أَمْسِ أَمَامَ مُضِيفِهِ السَّنِغَالِيِّ بِهَدَفَيْنِ دُونَ رَدٍّ فِي افْتِتَاحِ مُنَافَسَاتِ الْمَجْمُوعَةِ السَّابِعَةِ لِلتَّصْفِيَاتِ الْمُؤَهِّلَةِ إِلَى كَأْسِ الْأُمَمِ الْأَفْرِيقِيَّةِ لِكُرَةِ الْقَدَمْ,19,الْأُمَمِ,kasra,14208.0,14700.0,asc,arabic_speech_corpus_wordtier,Alo>umami
asc_main_ARA NORM  0018,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0018.wav,خَسِرَ الْمُنْتَخَبُ الْمِصْرِيُّ أَمْسِ أَمَامَ مُضِيفِهِ السَّنِغَالِيِّ بِهَدَفَيْنِ دُونَ رَدٍّ فِي افْتِتَاحِ مُنَافَسَاتِ الْمَجْمُوعَةِ السَّابِعَةِ لِلتَّصْفِيَاتِ الْمُؤَهِّلَةِ إِلَى كَأْسِ الْأُمَمِ الْأَفْرِيقِيَّةِ لِكُرَةِ الْقَدَمْ,22,الْقَدَمْ,none,16377.5,16847.6,asc,arabic_speech_corpus_wordtier,Aloqadamo
asc_main_ARA NORM  0019,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0019.wav,وَسادْيُو مَانِي فِي الدَّقِيقَتَيْنِ السّابِعَةَ عَشْرَةَ وَ الْخَامِسَةَ وَالْأَرْبعينَ مِنَ الشَّوْطِ الْأَوَّلِ لِلْمُبَارَاةِ,5,عَشْرَةَ,fatha,3193.0,3916.1,asc,arabic_speech_corpus_wordtier,Ea$orapa
asc_main_ARA NORM  0019,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0019.wav,وَسادْيُو مَانِي فِي الدَّقِيقَتَيْنِ السّابِعَةَ عَشْرَةَ وَ الْخَامِسَةَ وَالْأَرْبعينَ مِنَ الشَّوْطِ الْأَوَّلِ لِلْمُبَارَاةِ,8,وَالْأَرْبعينَ,fatha,5056.1,5945.0,asc,arabic_speech_corpus_wordtier,waAlo>arobEyna
asc_main_ARA NORM  0020,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0020.wav,وَبِهَذِهِ النَّتِيجَةِ تَتَصَدَّرُ السِّنِغَالُ مَجْمُوعَتَهَا بِرَصِيدِ ^َلا^ِ نِقَاطٍ وَهَدَفَيْنِ نَظِيفَيْنْ,3,السِّنِغَالُ,damma,2452.9,3270.0,asc,arabic_speech_corpus_wordtier,Als~inigaAlu
asc_main_ARA NORM  0020,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0020.wav,وَبِهَذِهِ النَّتِيجَةِ تَتَصَدَّرُ السِّنِغَالُ مَجْمُوعَتَهَا بِرَصِيدِ ^َلا^ِ نِقَاطٍ وَهَدَفَيْنِ نَظِيفَيْنْ,6,^َلا^ِ,kasra,5020.0,5540.0,asc,arabic_speech_corpus_wordtier,^alA^i
asc_main_ARA NORM  0020,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0020.wav,وَبِهَذِهِ النَّتِيجَةِ تَتَصَدَّرُ السِّنِغَالُ مَجْمُوعَتَهَا بِرَصِيدِ ^َلا^ِ نِقَاطٍ وَهَدَفَيْنِ نَظِيفَيْنْ,9,نَظِيفَيْنْ,none,7075.0,7720.0,asc,arabic_speech_corpus_wordtier,naZiyfayono
asc_main_ARA NORM  0021,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0021.wav,دَعَتِ الْوِلَايَاتُ الْمُتَّحِدَةُ إِسْرائيلَ إِلَى التَّراجُعِ عَنْ قَرَارِها بِمُصادَرَةِ أَرْبَعَ مِئَةِ هِكْتارٍ مِنْ أَراضِي الضِّفَةِ الْغَرْبيَّةِ,8,بِمُصادَرَةِ,kasra,5375.0,6513.7,asc,arabic_speech_corpus_wordtier,bimuSAdarapi
asc_main_ARA NORM  0021,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0021.wav,دَعَتِ الْوِلَايَاتُ الْمُتَّحِدَةُ إِسْرائيلَ إِلَى التَّراجُعِ عَنْ قَرَارِها بِمُصادَرَةِ أَرْبَعَ مِئَةِ هِكْتارٍ مِنْ أَراضِي الضِّفَةِ الْغَرْبيَّةِ,12,مِنْ,none,8910.3,9122.3,asc,arabic_speech_corpus_wordtier,mino
asc_main_ARA NORM  0021,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0021.wav,دَعَتِ الْوِلَايَاتُ الْمُتَّحِدَةُ إِسْرائيلَ إِلَى التَّراجُعِ عَنْ قَرَارِها بِمُصادَرَةِ أَرْبَعَ مِئَةِ هِكْتارٍ مِنْ أَراضِي الضِّفَةِ الْغَرْبيَّةِ,14,الضِّفَةِ,kasra,9712.8,10331.1,asc,arabic_speech_corpus_wordtier,AlD~ifapi
asc_main_ARA NORM  0022,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0022.wav,كَما اعْتَبَرَتْ مُنَظَمَةُ الْعَفْوِ الدَّوليَّةُ الْقَرارَ الْإِسْرائِيلِي غَيرَ قَانُونِيٍّ وَيَجِبُ إِلْغاؤُهُ فَوراً,1,اعْتَبَرَتْ,none,365.6,963.4,asc,arabic_speech_corpus_wordtier,AEotabarato
asc_main_ARA NORM  0022,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0022.wav,كَما اعْتَبَرَتْ مُنَظَمَةُ الْعَفْوِ الدَّوليَّةُ الْقَرارَ الْإِسْرائِيلِي غَيرَ قَانُونِيٍّ وَيَجِبُ إِلْغاؤُهُ فَوراً,2,مُنَظَمَةُ,damma,963.4,1682.1,asc,arabic_speech_corpus_wordtier,munaZamapu
asc_main_ARA NORM  0022,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0022.wav,كَما اعْتَبَرَتْ مُنَظَمَةُ الْعَفْوِ الدَّوليَّةُ الْقَرارَ الْإِسْرائِيلِي غَيرَ قَانُونِيٍّ وَيَجِبُ إِلْغاؤُهُ فَوراً,4,الدَّوليَّةُ,damma,2230.9,3130.0,asc,arabic_speech_corpus_wordtier,Ald~awly~apu
asc_main_ARA NORM  0022,arabic_sentence_ending_training\data\raw\arabic_speech_corpus\arabic-speech-corpus\wav\ARA NORM  0022.wav,كَما اعْتَبَرَتْ مُنَظَمَةُ الْعَفْوِ الدَّوليَّةُ الْقَرارَ الْإِسْرائِيلِي غَيرَ قَانُونِيٍّ وَيَجِبُ إِلْغاؤُهُ فَوراً,8,قَانُونِيٍّ,tanwin_kasr,5304.4,6370.0,asc,arabic_speech_corpus_wordtier,qaAnuwniy~K
